ROATO,HAKCG,422
WACTV,ZNFQG,634
WZSLX,CLEQI,984
QZCGG,LRRSR,444
EEYQG,GSMWG,1100
INHYN,XTCUF,1395
SKHRP,OMVPT,1016
QIGOH,YVRPQ,1346
ZIOIN,OSUCR,536
QEXYS,TXWAR,14
MGBOJ,PKVEM,59
KQDFU,QPTFM,1418
ROYNQ,XHLEG,1252
XUINR,AOHMU,1175
AXXIA,ZULYR,758
TAQOF,WPXDM,604
AEVZC,NCUAX,516
ISWZZ,RQDHL,1143
VAWXN,ULDGS,122
EQOHC,QAMIL,983
HCYKF,WDNUD,378
USSWM,VBMQY,43
BQDRI,GOJZL,1256
EMPTY,EMPTY,-1
HUFCP,HXHRQ,1017
LLFSU,IZRYC,962
VFWPE,QWCCE,605
YPFGG,VZMIN,347
OZELN,TAHKF,28
VFZHU,ZSLVK,139
YGZQF,QWPDE,202
DPIXX,SGZSY,581
JOIDZ,DBMTQ,660
NNIYB,HXCMI,792
DRAVI,YVABI,154
BXSYD,PIRDV,915
EEFBX,NHVAB,1185
OPKXA,ADMAC,963
IKCHY,IZCYO,1079
CPHSM,BYGNA,1475
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
BGMPU,QMRRA,917
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
HRHZS,QHZUV,1466
EMPTY,EMPTY,-1
QGRLH,CWGCH,1192
BAOEO,WQCIJ,465
HFTFP,PSMOA,149
YYLDV,POZYB,1127
BMMQU,PNFCG,358
IBPXC,EKCAY,1358
VBJGZ,WUHEX,484
CBUPK,BRGCM,1483
TYKIL,QZOQV,1139
VFKQJ,EIDEM,535
LTCXX,AIQGE,677
EMPTY,EMPTY,-1
UFJHM,DKAJR,1245
BBNAF,CKFWL,1043
EMPTY,EMPTY,-1
UATBF,LLMEA,227
RRIYN,ZSDKN,517
VTAGW,VEPMD,900
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
ZZAWS,WPAXD,1009
ODIGT,FJCGJ,560
EGGFQ,YWMMK,137
BZJWO,ILVAS,1013
EKLKE,KYDOT,299
XXMJI,POOWX,128
IEQMN,QPEVA,133
MKSJZ,JIFLP,352
UYSUO,RCXVS,866
SEPKJ,BOBXU,409
RXZNA,KNQNQ,460
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
YYXRI,RAKRG,113
LOKGP,XPXLD,768
TOAVP,ZHEAE,632
YROGK,WZGFT,1035
PBFFX,TQHFG,485
IONVI,KNFLX,810
KPOWL,KQIWI,270
EMPTY,EMPTY,-1
VOHYR,XKVEM,929
JHHYS,DRJIG,760
XIWTS,ZFFEM,262
AXYIV,AFTXF,72
WHRPZ,ZMUPP,957
EMPTY,EMPTY,-1
VJYCU,DTTGL,940
EYDLO,FSLIQ,1267
EMPTY,EMPTY,-1
JPOGY,RAHLG,475
HTZIN,QVFHQ,1191
MKIKG,FKRXL,1293
MAOFH,UMRBR,18
RCXKU,SHEIM,930
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
KGNEI,BKZUE,1377
EMPTY,EMPTY,-1
FOUPK,XPNBD,322
WVXYP,DHJXK,81
DWMRZ,NTOAR,1493
ZUQXM,CPXVL,1109
GVCTI,ULWUK,857
PXZQW,SAYCU,1036
SWKVM,JJEVW,1392
LBXDG,GPVVY,850
WDDJV,TTSMC,1439
EMPTY,EMPTY,-1
KSPUF,BHEDX,1470
GRRUC,UJVZV,882
EMPTY,EMPTY,-1
YTNFL,YGNZF,1339
YOHPM,GGLMW,763
TEWFS,UUYSB,1362
TTZAT,YHOSK,1284
YPFAV,MYITU,397
EMPTY,EMPTY,-1
MKCAG,FMTKR,722
YESUP,RDXHA,1458
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
LKWDT,ATOZA,30
SYEHU,CWPVJ,365
NEIYR,NFJTS,1018
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
NESWC,MLKND,402
EMPTY,EMPTY,-1
TMBFM,DWKIP,309
LVCKD,AFKFB,50
VASTS,UPXDJ,1371
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
QDAAQ,XQZMI,703
QPIZM,UQRXS,142
YUMPM,SYJZE,286
EMPTY,EMPTY,-1
ZNISZ,ZIWIY,860
JBFOK,NHLGG,738
EMPTY,EMPTY,-1
VSWCK,EQFBJ,356
CNMBQ,FPYUW,1152
OXWCB,HHWIL,1253
EMPTY,EMPTY,-1
XQOBZ,IGDCV,748
WZBGK,MGUAQ,117
KUCTA,HTPXB,382
JWFHW,FNCNF,1343
USQAQ,GEKCS,1452
EMPTY,EMPTY,-1
AXTGG,PRYHM,1496
ZAOFC,VBWMN,1360
BSKPN,BKUAD,452
MVOKN,LEILQ,747
EMPTY,EMPTY,-1
PLMPW,EGHPH,108
DZJGV,WJGLZ,1476
EMPTY,EMPTY,-1
FSNMS,VQJEX,218
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
TEETE,IXXSN,1311
EMPTY,EMPTY,-1
CVXXY,TWJOZ,1348
EMPTY,EMPTY,-1
YBHXC,WHTJN,1288
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
NFPKO,QNZAW,643
EMPTY,EMPTY,-1
DYVIW,USKHX,1332
FGATB,FJOQM,801
MYDNI,NSZBS,1369
FNTVX,EMZAS,1257
OLBOP,YEPGB,1449
ATHWF,REOWR,1198
XSUWR,YGOCE,505
CBQKT,IDTUT,1370
LYEXE,XPSWQ,307
CUWTX,APBSZ,971
UOHCW,SYUMJ,921
CZSWF,TQWVY,204
DXGBA,XKVFD,795
TRSIU,RCMUI,1098
FAGWN,OEPHH,324
OZKLT,KCMOK,1084
URPPM,PHTRY,210
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
SWDCU,KTRAE,499
VCCBH,KHZXK,716
YCHIO,UECUG,116
TNFMQ,WZVGE,504
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
AMLGT,BHZQQ,612
PCGRQ,WPEWF,1457
DXLTA,VLBQK,129
JMTOO,SJNPS,35
FHKRC,IKPSM,532
QQNYE,YUIMK,601
WSAZI,FLXHW,1260
EMPTY,EMPTY,-1
PFARS,WKQID,501
HUWST,LMSTE,231
RBQDY,ACHKN,400
VDQNB,EPBCL,143
EMPTY,EMPTY,-1
VDNLB,KHUSC,599
PTKMS,RCJOR,823
BVJMR,MIGLD,1235
EMPTY,EMPTY,-1
RQYZP,SJXKM,610
RTTKA,GRBUW,323
EMPTY,EMPTY,-1
JGOKH,YMJWJ,1095
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
MQTOL,HAPYV,855
EMPTY,EMPTY,-1
WPQXH,TVHOO,939
BRGOG,RLAKL,385
SPLAJ,DFDYB,354
TWKUY,JGYHN,120
JTUAE,UCTQJ,935
EMPTY,EMPTY,-1
XVNEZ,ALCED,416
KPBLO,XHATT,923
EPBMR,JAMTZ,779
OJAHP,RNMHP,686
EMPTY,EMPTY,-1
YFQYF,TZLDN,19
LKRAP,WPQQT,263
LHVTN,JJTWW,462
WYTQZ,KWKBI,473
VMUSO,ZBMDJ,38
RSTQF,YLRBZ,981
TMCZZ,QLUXV,63
EDOMQ,IIHED,1350
VBCFF,OUWGT,442
OLIEJ,KJABF,1349
EMPTY,EMPTY,-1
EBIMQ,YSOGW,527
JNLGX,XDUSA,213
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
LBDUL,KMTTO,549
LKJWX,VZPQG,190
RFRFU,QUSXV,756
NWYKM,YQDBJ,1012
GDCBB,PPRQD,1200
AECGH,EDZRX,1217
XPWWS,OQKGR,820
ZGVPM,LRBNJ,355
LWGXN,XSULN,291
ZDMNN,RJRGN,1285
YZMCF,FWXZB,946
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
DTRGD,HSNIE,247
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
DCKGF,QFEWR,464
LRGPA,JKCZK,570
MCEAO,ZJEUN,1451
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
KJFQR,UHLNL,348
MINWX,MCEDF,1019
MUSVC,OBPDA,509
TAYSI,OXEFH,1045
UMAEG,AKKOI,272
VJUDI,GEXER,999
MQWJV,ZJYZY,838
XNJYX,KECXP,743
CQWCD,XOXLI,948
PWZFN,HFBJU,463
ZPKJN,QSEML,1061
VKNRG,VDQEF,320
RAWEF,OTEOV,21
CXCKW,UMERC,172
EGQDN,TLJNN,723
EIDJG,HIEUI,1088
RQEOJ,YICMV,1055
WADBW,CQIYZ,46
KLFGU,NSIDR,526
HSPFZ,BNTOF,275
VLUUC,WXJZM,1092
ZEPTS,AVJJJ,783
XYFUB,MWGDB,782
FESHT,LVYAT,47
AUXYI,COXVD,1004
EMPTY,EMPTY,-1
ZRZUV,DUFBY,95
EMPTY,EMPTY,-1
TXTEC,XHXAV,329
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
ZTHVG,QBLUY,1447
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
PSTQQ,YYOQP,1254
HPDNB,FCKIR,67
SHYDU,PUCJF,224
UQUFN,IBRTE,845
UAHFP,MKPSB,1315
WCFUF,FCSEJ,1130
EMPTY,EMPTY,-1
WNVWL,YPTHG,712
SJQEB,AYXWM,865
VJRRQ,DDSGQ,1077
VQADL,GZEYX,1106
EMPTY,EMPTY,-1
JYEOV,HEDWX,226
VYVUC,WRIYJ,909
FUVZQ,STROX,1359
IGZZO,DMJCB,730
AVJOJ,ELKPE,1141
YBTUN,GLXAU,1440
RIJWH,LARJW,515
FOOBA,IBRTU,237
PHAGB,LAGHT,1443
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
XUJGU,YPDAI,945
TQYEY,GKPSR,1296
EWKIR,LQTSQ,234
GNLCN,YWFKP,659
FKTXH,YLZNS,391
TDWME,DPVQC,350
VZCOD,JWMYF,1365
PZYDK,CQIJW,835
LSDXM,WRKXY,459
EGKAO,WBCCE,86
SWYTG,ZFUGF,279
GPRVK,MOKEK,849
VBVEX,HGOMX,670
RFQXN,JYNTJ,480
DUPLZ,VEDFM,171
AWJMH,UMIAG,653
OSXUW,RSJZO,313
JZCLD,KWQOU,176
AJTVD,ELQMR,273
EMPTY,EMPTY,-1
RYKTI,NTKEB,1353
TFMRL,RLDRS,1027
LHOEC,DEPRS,1026
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
ORMDO,PSVEQ,525
XHIGJ,QIDFF,725
HJJCK,NJNZN,1417
UKFYV,OKQZE,1096
VOWCR,AAJHL,841
UYMTV,BOKNO,373
VBJDA,TVGIA,733
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
NOJZI,DSGVK,304
EMPTY,EMPTY,-1
LUCET,KXGVK,1309
MYJDO,LMZJD,1328
GWBBQ,KJNDF,497
SRYPQ,VDJQA,938
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
HDDGY,GVCEZ,1450
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EDPEZ,OXDOH,121
JDMUY,PKKFC,1038
ZESBW,FOYFM,1155
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
BBBER,ALVDS,491
JSBDU,FRPWZ,150
EMPTY,EMPTY,-1
FGLXI,ZBFAY,1121
EMPTY,EMPTY,-1
HFAWT,GTYFU,361
XSSOM,PRQNK,476
HNKWH,ZNSUP,637
CCTQD,FGQMD,508
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
WDDWV,KQQFI,710
TWEBF,DONTG,1269
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
NHLST,TUIVG,513
MWSWP,JYPDK,1330
LRQSD,FPFJD,1434
EMPTY,EMPTY,-1
NKCHG,OFFAQ,647
EMPTY,EMPTY,-1
SWGEI,KDPIS,119
WHOXI,OPTYK,1400
EMPTY,EMPTY,-1
UHPQU,TRGCI,1378
ASYVR,TFQYA,750
VURLR,WCNGY,168
TKHBI,NKKVM,714
FJJYH,BYATQ,548
OVKAN,MLJIM,673
SBHZC,WYMDL,1110
MYRKC,YEITV,1471
LBSZD,AKFKC,974
UVOYP,APMWH,456
EMPTY,EMPTY,-1
TRGRI,KXEHW,1399
AXTOO,CWLKP,66
RAWOP,ADIFU,56
POJLB,IHCOM,61
OZMHP,ZSAWZ,283
DQWJY,XVPMD,671
HXXAB,DTCZR,240
IHMGW,WAWUI,557
ANCTP,LWLRQ,961
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
VJHMK,RKCJI,955
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
QNJKT,SCFKC,1445
FPRTU,NGESH,1494
EMPTY,EMPTY,-1
AHBIX,LQWZL,1024
EMPTY,EMPTY,-1
RXZUX,XEWUG,369
QLGWT,BGICR,325
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
VKPAS,ALEUF,1368
DTIJY,CXZUD,23
OZMTH,MXORI,196
IJSNJ,FUCLJ,1442
RPKJP,QHFDT,147
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
SDRJH,DPFZW,937
LTGPI,EUJXN,138
SCHXB,TSPHB,439
EMPTY,EMPTY,-1
KSPCQ,KTVAB,518
RKJOB,NPRSJ,1131
ZRNZH,EPNNX,412
SCWAD,NDAAZ,928
UXXYN,SEIER,1165
MLUZJ,NIGFD,366
OMIUJ,CMSOG,239
XXHPY,HPIPJ,1446
FGQKL,JYJWJ,701
LDCIF,JPGRK,886
EMPTY,EMPTY,-1
BOAJB,YBDZH,903
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
RYVEQ,MFMFY,1407
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
BYNWR,BYXAI,1044
RSAOD,QMRFI,927
BWPCO,GFOEZ,1461
EMPTY,EMPTY,-1
YXFDF,QZBDW,1420
EMPTY,EMPTY,-1
JDZEQ,CDKEM,1308
SWACR,XNTNM,978
PPLOB,ZBYOP,902
XPTWZ,MVJJK,0
RUGAH,VGNEY,319
SZCYP,HIVFT,1219
HFUTQ,YUHHO,1101
PMKDQ,XEFGR,167
BIUMN,OAPDI,192
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
PDSCA,UUBZP,418
DNJOS,YFPKE,652
QAUCN,QIQHK,1486
EMPTY,EMPTY,-1
YLDMG,AZQVB,876
EMPTY,EMPTY,-1
MWERC,MNQQA,942
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
DDDQC,IXQCH,183
EODRR,XYOKY,715
FUKJR,FTMUQ,828
EQJCN,AWRIS,124
ULVDL,GLPVH,39
KMSST,TPLUL,672
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
DYDWP,MJJVC,1321
IQVAB,JPCER,1238
EMPTY,EMPTY,-1
XBPLM,XQAUY,540
ILMQJ,ROSXO,1204
YVCNU,EQVLI,131
PVTZA,AJHIX,200
SNPFX,OOUPT,754
YNDBK,URSEQ,1099
GOKCG,RPVAU,600
EMPTY,EMPTY,-1
RGXQG,MKTCT,1473
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
OPDJP,TVMGU,869
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
DYZIJ,OOKFE,335
GQLEX,SIAPN,448
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
DMGPH,CIYFW,1307
FLTGM,CCJLN,679
EMPTY,EMPTY,-1
XXYEH,FPMOF,800
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
GCYTQ,EMPIC,731
ZOKXJ,SRNPE,1040
PMRAX,LAOUG,642
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
OCQJD,VHKAO,1182
JUTCA,SMXCE,596
YXSXR,FYGQL,1028
ZMWJS,IUIRX,1250
RHBRN,JSVHH,1189
EHQGG,AMIFA,58
MHQWU,NTMUA,78
BVZQI,RBTKD,52
BMKIC,FLDUW,216
NBZZB,GJFIJ,29
LCJGJ,VXENW,177
UZGGJ,TYVOX,1136
HSPNL,DUFDS,794
WURQU,KEVXO,944
EMPTY,EMPTY,-1
MVMGJ,EQNAY,1396
RAYZY,JXPSS,1408
PKFER,EXSBB,334
TZGRV,VPYVB,486
SCXJR,PULOE,566
WVQOX,NMTNP,1074
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
DAZGH,YCDMH,440
HZXDF,DHXET,587
RGGPV,ZOBYS,1336
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
PVQCU,OUNVA,84
YJKVT,FAIIH,466
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
NNQSG,MKRTB,472
HLXPQ,OPIIF,932
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
SYHRJ,IWDAR,1468
EMPTY,EMPTY,-1
VFQEH,GFTKR,1212
LAQNP,XVMHQ,728
EMPTY,EMPTY,-1
RSACQ,DTCLX,1453
YIBPW,IHUGM,1424
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
YKEPD,WBSLM,1390
EMPTY,EMPTY,-1
SJOCY,YAKNW,1423
GMMLN,VCANM,302
QFEGU,GXSQS,602
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
QSRQB,CBJKE,1225
NGEZM,DMNCM,85
EMPTY,EMPTY,-1
MZCNG,KCTGA,386
BGLZV,AJLWT,947
WXMKD,CTYXP,883
MLEID,FBQVN,296
PKDEC,ARRBC,680
NESNY,DRQQW,1176
WCKNN,ELXSX,1158
PFVRW,TFJGO,619
TSMLG,GEIWM,425
GOOHM,UQYAY,370
FWBCM,WRCOJ,54
HKLPO,UIOII,814
SNAWD,UYBRD,83
TNGDH,PTXWC,727
VDEBE,WNAYV,774
OLHSK,SDXTI,822
EMPTY,EMPTY,-1
XLYXW,UGIIF,1022
BYSPP,VHLIP,1372
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
WXLPY,BKQVJ,431
EMPTY,EMPTY,-1
BDEDI,ZRGTI,1172
QBJGX,OBHZX,268
EMPTY,EMPTY,-1
IDPSD,IPKYY,392
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
FFAKB,EPWCZ,201
DTTJX,KOOUL,249
EMPTY,EMPTY,-1
HHLRO,SZFRX,1255
EMPTY,EMPTY,-1
ECUWJ,CMDAL,1488
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
VWFKB,MYDSP,1159
TUFQJ,ULRTS,1324
QYLIT,ZWKZE,628
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
JAQNK,ZGXQN,718
WFICY,YBVRU,1357
YJYCK,UNHMU,1213
EMPTY,EMPTY,-1
TIXAG,BFGDW,590
EMPTY,EMPTY,-1
KKAOR,YGMWH,1080
BOESG,AZROC,48
WVCKW,LVILR,1202
SYPVM,XBMWM,100
URFUO,SMCGC,293
CWTIF,UFMUE,471
PGBQE,KQDGK,474
XHMUL,DYAFW,449
KOUAE,MARTX,766
YIFHL,MWHNC,893
LRTKY,IEIIM,1249
RTSVX,WHWTH,1177
NJQAD,AUTFW,695
KTRTR,ABVUX,854
YLVNM,AOYQU,904
EMPTY,EMPTY,-1
DVSJV,XBBUY,970
EMPTY,EMPTY,-1
HJYEO,FNJVV,1386
EMPTY,EMPTY,-1
YZPCZ,QQBVS,889
FYVRE,DJKHQ,521
LPCEX,CTKAS,813
ONYVX,RJODT,874
OPRQP,EDXGK,102
SZSJB,OOKGW,214
ULVFS,YMZCB,123
BTDMR,AGOYP,711
EMPTY,EMPTY,-1
AZALY,NMHUY,745
FFOWJ,LPBNQ,1020
EAXAR,NKJQB,211
EMPTY,EMPTY,-1
XGEEO,JKBVP,1487
YVFVN,DHNKZ,414
VRSRX,RIRXT,1
FUOIU,RHZCM,740
UNYYS,EGENE,1062
ZPRVB,RXGOV,387
TEXLZ,NHVFT,1053
JJMZE,OYIXR,1186
BKRJA,KPHSI,31
GDSJI,BYDMG,162
WRLEO,ZFUYP,577
RIKZQ,EEMVT,901
EMPTY,EMPTY,-1
HCEMF,WDHNH,1340
SENOL,YTFIU,1247
SHWGO,USABD,1337
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
BVWWB,MXBSF,1125
RFFEK,YGFDE,165
CYBCK,NQZCH,836
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
CQMGJ,NRTWO,132
EMPTY,EMPTY,-1
SEDGK,KAGSE,92
EMPTY,EMPTY,-1
SUCUS,JRBRD,551
SURGN,ZYNEU,545
VJBFP,DXQLO,1029
KWMVF,TYNEW,1190
VPFUU,ZZYXP,511
SQSHQ,PAXIR,1355
Microsoft,msft,0
ELNCR,YUTSH,10
VQTIV,DVDHC,245
WMZRK,UVGSY,503
EMPTY,EMPTY,-1
BGVXC,RTALY,75
QCGTH,OJWXU,408
EMPTY,EMPTY,-1
QYNEK,YUTSO,726
HMBKL,XIYMV,1102
ABCVG,FQQPE,94
GRVAN,CZGMO,1401
XWLDR,RGSMQ,1498
EMPTY,EMPTY,-1
ZNYZW,UZOFQ,1103
JBPDJ,NPIRR,428
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
MAXLP,YLEEE,221
EMPTY,EMPTY,-1
PELZI,TRNYA,1318
RNLAF,JVQIV,1366
ZBELP,JIOEB,908
ANFWQ,UKSKT,571
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
IWWYW,LFYJD,615
HITEJ,CTXRF,1385
VVALQ,TQEEN,522
SXMMO,KDRZK,1278
MYDXE,ZOBKX,556
MCOQN,GZJCN,1303
HQHCG,FKMXU,1231
UDLIO,PKHRM,1456
EMPTY,EMPTY,-1
ERZGX,QVIDF,1173
SOLWX,CGUVR,1429
EMPTY,EMPTY,-1
NQZWE,UYVXX,1415
CTXHV,MEDSQ,1410
BOXBC,YUGCG,746
BYETS,YQIKH,622
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
XOEMR,EHFHA,1411
OOKUJ,RJCKE,1289
DWQCE,EQTOE,989
FYDWU,LMOKG,451
TJLKI,JYSMK,973
EMPTY,EMPTY,-1
XAIVQ,ESBLS,20
EUICT,ZEQZY,1168
YCQUF,FFZBE,949
BYFWQ,UUYXM,1071
KHFPF,PDUHX,1431
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
JDUYW,EXQTF,1119
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
OPEDF,GRJFE,1178
JADXO,AQNSZ,618
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
UMDJR,FZMBH,193
ZHTWX,DJGKH,166
VOVSH,GYUSV,1242
DXCGJ,XAWBE,27
CVWYH,TKJAE,220
EMPTY,EMPTY,-1
YDBIN,FRMTV,582
QWRLY,JZNYN,706
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
WHJIW,UUVRR,187
DVNCN,JHLMJ,1335
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
JZDCT,LXPER,1489
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
QNDJT,TAZWW,1196
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
GLWKV,UUHJN,826
UOIHS,HUZJZ,1383
NNOAU,DLCAP,950
GIGSI,BBYEW,1097
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
IKKAJ,GCKET,812
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
VOZJQ,HMOKA,492
FETNP,PGMBK,1194
XJKGN,DXONB,1154
QUOEN,STLGK,825
UOOXY,VELUF,1261
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
KJMIA,CLVGK,1482
PPKDA,ATSNJ,410
XODUN,KBVFU,580
IQOYT,SLMQA,578
WHXZI,QDQRW,819
CQAUW,GZLRJ,483
BTJMT,ROTCK,1428
FJPXI,WBTUS,351
VMFKY,WSCCE,36
MOLCH,GJGCI,236
XAHRV,UDUOU,1085
EJABJ,PUAOV,219
TXUYC,QOAMM,630
EMPTY,EMPTY,-1
SRWJA,ELGVN,729
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
QLGXF,NEHYY,569
EMPTY,EMPTY,-1
ZZRPX,CZNRQ,864
TTIKJ,BWSKG,186
ZBGHS,IZJTY,327
EMPTY,EMPTY,-1
EBZDI,TZRUP,524
YLJBM,PUBGK,991
UOMKC,PSEJG,1144
TGNCG,ELDPI,1291
EMPTY,EMPTY,-1
IRRTY,LUZKD,1208
UYMCB,FQDPK,318
HLWFI,BHZVY,490
FSEHG,MUZCV,489
CJTXN,LDLVS,294
MDOVF,MOQFB,933
BDPFS,GXSSX,1111
EMPTY,EMPTY,-1
CQADT,XGJKT,118
EMPTY,EMPTY,-1
DLGZX,ZAWBX,721
BPJRE,FHPKN,64
BOBQC,KGABT,597
BSXWY,MBEGI,337
JIHWB,BXWZL,298
XPRSV,WTMOL,1184
EMPTY,EMPTY,-1
MPEUX,RAJQP,1286
SCYUC,DAQWL,415
PSLDJ,VUBUW,1181
SOFNF,GFUEZ,804
RHIHK,RUOWP,808
BTSKO,DJXZH,130
XQUQY,NTBFX,250
KPMTV,NPDNV,1214
QNPBK,GPHTH,995
EMPTY,EMPTY,-1
LQFLP,KNVJT,1322
REALX,SZBVX,403
EMPTY,EMPTY,-1
LMAAP,YHMKO,1069
XZSGF,JNFKC,661
HQRUN,DACOI,1229
NDVVC,EAGEL,5
HFDYM,WPYRJ,684
WVTRF,CRLVY,1156
AQBGC,DIUCN,765
MNCVL,HAGLI,1270
UHHGB,CEAOC,585
RYVXZ,ZDNDN,926
FKEKY,ZCQXB,965
HJNSF,OXGYW,1057
IFEMH,OOQUR,1313
ZJHEN,GCBRL,1459
UDJGH,MKYKY,1078
EMPTY,EMPTY,-1
XUGMN,HVCAS,1455
EMNEM,YZSUW,1499
VSVPE,DLEPH,1469
EMPTY,EMPTY,-1
HFUUN,UPQFB,362
UWLNA,IUCXC,827
EMPTY,EMPTY,-1
GJOCP,JCJGM,436
EMPTY,EMPTY,-1
GAQKE,EJICM,1007
EMPTY,EMPTY,-1
MOUKN,WBMBF,1491
ZNIUI,FNHYI,913
BGLDS,LCHWF,1211
DMVIJ,GNLON,288
DTLGT,GYYRP,1317
EMPTY,EMPTY,-1
GOOVG,JUIMO,384
QSBGK,RQQPM,342
TGAOM,ZPQNF,266
OQHOE,NFSNB,510
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
KIJZS,YEGYO,1221
DPXAM,KSCEW,1167
OSEPO,JOJZZ,88
CYQEF,XCRAZ,343
JXTRR,OPDVA,381
SNJFT,WFBVO,228
HBGOJ,INNOS,426
SOULM,CRAEP,413
EMPTY,EMPTY,-1
ADRWJ,THNZF,830
QRCKV,FWSZM,924
SQREM,PCEPO,682
JNEGV,SOWBH,1090
